sentence,label
"@united we finally just arrive to Bogota, good but long flight!!",2
"@AmericanAir got a callback at 1 am, took care of it. thanks.",2
@JetBlue is there wifi on he plain,2
@JetBlue @BucketObolts Same,2
@SouthwestAir how many are left?!,2
@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Digital Journal http://t.co/urcyfcp2Lx,2
@USAirways how can i get ahold of a reservations supervisor?,2
@SouthwestAir Just sent you a DM with the details.,2
@united Any news about the departure of the flight UA51?,2
"Happy for SFO, but hopefully you'll add PDX soon “@JetBlue We added two new destinations (FLL and SFO) from Las Vegas in the last year!”",2
@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel,2
@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,2
"@united  Need to change flight from this Tuesday to sooner to attend to ailing parent in FL, Need help!! #custserv",2
@americanair I sure do. I'm running version 3.10.0,2
@AmericanAir I wrote down the evoucher number. I got rid of the voucher when I purchased air fair,2
@SouthwestAir No monkey business we luv SWA!! #mdw2mci #homeandreadyfornexttrip http://t.co/2xJvUn66ZZ,2
@SouthwestAir booked our flights this morning. Can't wait to move about the country.,2
"@united Hi, booked a flight yesterday and received an email w/ confirmation number but today I got this error ""no active flight segments""",2
"@JetBlue and of course that was supposed to say Logan, not login",2
@SouthwestAir think you need to follow me for a DM,2
"@AmericanAir if i want to change my flight due to weather conditions in Dallas this weekend, i should be able to cover change fee with miles",2
@united I will. I have to get to Bangkok. I have just 17 days to spend with my husband in his mid deployment leave. Like to get there asap,2
@SouthwestAir  what is the status on flight#122 STL-AUS?,2
@united can I request a ticket change through twitter ?,2
@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,2
@AmericanAir hi do you have a phone number to ring from uk regarding claim for our Late Flight flight departure claim amount agreed just had no,2
@AmericanAir at LAX &amp; just got off the phone w/reservations. Every flight that'd get me to BOS before 11 am tmrw is apparently unavailable 😐,2
@united also checked email you have on file for me and it is correct,2
@USAirways really!??,2
@united yea I saw that I'm moving to China and have 5-6 bags will pay whatever but wanted to make sure it was ok to bring that many,2
@JetBlue What's your current checked bag price policy?  I fly this coming week and couldn't find anything definitive.,2
@JetBlue I have a disabled seat in row 6 do I get to board earlier?,2
@JetBlue we are bringing 2 guitars. can we bring them as carry on?,2
@united @iamtedking http://t.co/UCZzP9YpHk click lounges tab. Need to be flying on supported S/A airline,2
@SouthwestAir @Vindictive_tK Larry David works for southwest?,2
@USAirways I sent email to customer.relations@aa.com. Will this work?,2
“@JetBlue: Our fleet's on fleek. http://t.co/7XMaV13G2W” http://t.co/Ela7TNtcIR,2
@VirginAmerica you should have 39 dollar LAX-Las fares!!!,2
@USAirways 1826 trying to make a connection to Punta Cana leave PHL at 9:50,2
@JetBlue would a storage container like this green one be acceptable to check in with luggage? 18Gal totes http://t.co/mJtK2SFuhG,2
"@AmericanAir Considering it was past midnight, I hung up and called again to receive another service call.",2
@USAirways I have received two reservation check-ins for two different flights for my one flight tomorrow morning. Need assistance ASAP,2
@united you'll be hearing from me for sure.,2
@SouthwestAir @CourtSnod hopefully Nashville is open. I want to come home today,2
@JetBlue real shit my nigga north don't play around!,2
@AmericanAir when will the merging of miles between you and @USAirways be complete? Wasn't it this month?,2
@JetBlue The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/ltwhmOL1Dr,2
@JetBlue hi. Just DM'd info,2
@USAirways @AmericanAir  ..off to vegas http://t.co/AygAOeB6Uu,2
@AmericanAir done. I hope you can offer something.,2
@SouthwestAir check out our 1st grader's school science fair project. She loves flying on Southwest Airlines. http://t.co/BaYePZkMiz,2
@united done,2
"@USAirways Hi, can you attach my AA FF# 94LXA62 to reservation E2KVM4. Thansk!",2
@JetBlue 108 to Portland Maine,2
@AmericanAir um no just hanging out what’s new w you?,2
“@VirginAmerica: Book out of town with fares from $59/way (+restr). http://t.co/xRdTOV7nl8 http://t.co/4Y78byAckc” @JenniferDawnPro,2
@united Hi have a question re future Flight Booking Problems. DUB-JAC 29/9 JAC-LAX 8/10 LAX-DUB 13/10. I'm *G. What is checked bag allowance for JAC-LAX?,2
"@united yes, a paper voucher that I got on January 26th 2015",2
"@SouthwestAir In my letters to follow, I will be sure to include my Rewards Number, twitter handle, and email address.",2
"@united Seat 14A, Flight UA895",2
"@SouthwestAir just did, thank you",2
@SouthwestAir I will be writing in about the service via email. My company also transports well over 100 clients monthly via SW.,2
@AmericanAir please can you tell me why DFW has a weather advisory and RDU does not? the entire state of NC has shut down from ice &amp; snow!,2
@USAirways can you DM me please?,2
@united what's with the layover in Canada from the UA125? Is that scheduled?,2
@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG,2
@AmericanAir Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??,2
@AmericanAir I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow,2
@United so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere,2
@AmericanAir I've been trying to change frm AA 2401 to LAX at 6:50am MONDAY morning then AA 2586 from LAX to FAT to flight AA 1359?#helpAA,2
@JetBlue formally requests @LBAirport and @LongBeachCity to establish customs facilities for international flights http://t.co/jByVMsOd29,2
@SouthwestAir @love_dragonss LAUREN IM SCREAKJMF,2
@united thank you for the quick response but I cannot dm you until you follow me as well,2
"@united Hi, I am flying domestic first from SEA to HNL. Can I pay to use the lounge before I fly or this is just for international? Thanks",2
@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,2
@USAirways sorry I didn't realize I wasn't following you,2
"@AlbertBreer just so you know who to complain to ;-) RT @USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.",2
@AmericanAir Are you expecting any delays out of #DFW tomorrow morning?,2
@SouthwestAir can you outline the policies for both scenarios?,2
"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",2
@VirginAmerica @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,2
@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,2
@americanair One question.. my wife didn't get the bonus. Should I call about it today?,2
@JetBlue look what I capture at Uvf http://t.co/Lj2ZXZN8kG,2
@AmericanAir research buddy. Read my previous tweets and get some context.,2
@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Digital Journal http://t.co/ucF0B0bQ8r,2
@AmericanAir flights out of Dallas on Tuesday are not going to be Cancelled Flightled correct?,2
@JetBlue I sure hope you guys get me to DC to speak tomorrow! &amp; @JohnNosta &amp; @United: I'm winning here with @JetBlue,2
@VirginAmerica Is flight 0769 out of LGA to DFW on time?,2
@AmericanAir 3127. Just landed in LIT.,2
@JetBlue should I expect delays at dca for 7am departure?  Going to Orlando on flight 723,2
@USAirways @AmericanAir explain how come I can get a free upgrade on US as an exe plat but not exit row seating w/out paying. confused,2
👉🚪RT @JetBlue: Our fleet's on fleek. http://t.co/dSDEbodmEL,2
@SouthwestAir opened online applications for Fall 2015 intern positions throughout the company.  Apply via https://t.co/GmL7ot3IMH,2
@united is it possible to add a Known Traveler Number to my ticket after Flight Booking Problems?,2
"@SouthwestAir unveils 4 new #flights, including 2 from #Ohio http://t.co/grkBj7bxlk",2
"@SouthwestAir is now recruiting for Fall 15, Spring 16 Internships. 
2/23/15, 5- 6pm @JindalCMC Davidson Auditorium(1.118) #JSOM #UTDallas",2
@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,2
@JetBlue I have more flights that I'd love to redeem for some points but they're a little over a year old. Is there a historical limit?,2
"@JetBlue do they have to depart from Washington, D.C.??",2
"@SouthwestAir can u better define the ""plus one smaller type"" item on carry on requirements?.. small backpacks?",2
@AmericanAir well I'm flying @JetBlue instead - for free! Their credits actually work.,2
@AmericanAir At what e-mail adress can I send your CEO Mr. Doug Parker a letter that he hopefully reads?,2
@USAirways @AmericanAir any help regarding flights out of KPHL would be much appreciated,2
@SouthwestAir if only you could control the weather in Las Vegas 😉,2
@united to start 3xweekly #B737-900 flights from #NewOrleans to #Cancun on between 9MAY-5SEP #avgeek,2
"@USAirways  I need to email customer service for help and a question, can you please provide the email address?",2
@JetBlue do you know when the schedule for dec 2015 will be released?,2
@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,2
"@JetBlue w/ edits: Dear @msbgu , your MBAs need better benefits. They should work for us. How can we meet them?",2
@JetBlue how much for a trip to a warm island @SamChampion http://t.co/N3SUIip0VW,2
@united thanks again for your concern. I will contact customer care upon our return from Australia.,2
"@united Hi, we are flying into IAD tomorrow evening. Do you expect delays or Cancelled Flightlations with the snow storm?",2
@SouthwestAir have five people shown up yet,2
@united the os isn't controlled by me but rather @VerizonWireless .  App is new.,2
"@united bagage which i take to in the cabin i dont need to check-in,correct?",2
"@USAirways I left my son's Duke hat on flight #1761 last night. It says ""Mason"" on the back. Any way of locating it? Thanks in advance!",2
@united download jeokoo the American app for air travelers,2
@SouthwestAir just sent you a DM w/ additonal info,2
@united I've filed the claim but have no way of calling for updates. Is there another way to do this?,2
@united why de-ice before taxing? Maybe it #makestoomuchsense ? #shouldhaveflowndelta #unitedsucks @Delta @SouthwestAir @AmericanAir,2
"Listen, im not gonna deny this but... RT @JetBlue: Our fleet's on fleek. http://t.co/eNXV64RkbU",2
@united please upload the March on-demand entertainment listing on your website! ✈️,2
@JetBlue Haha. I figured that. I was meaning there's no return flights out of Charlotte. It's like N/A for a week plus,2
@AmericanAir Considering it was purchased on the 21st and I attempted to use it again on the 21st I believe it would fit these parameters.,2
@JetBlue don't I always?,2
"@VirginAmerica announces new nonstop connecting @AUStinAirport &amp; @DallasLoveField, $39 intro: http://t.co/qXnOaQtYN8 http://t.co/JK7qmdfqgf",2
@united @ShulemStern @gg8929 Raise a dispute with your cc provider and they will hopefully clear it for you.,2
@USAirways thank you for the apology,2
"@SouthwestAir hi, can you please tell me why today's flights from Chicago to DIA were Cancelled Flightled? Thanks!",2
"@USAirways Have a 6:05pm flight out of PHL Sat, 2/21. Snow expected. Are we able to switch to an earlier flight without penalty?",2
@AmericanAir does that mean my ktn is not in my reservation?,2
@SouthwestAir how do I get a companion pass,2
@JetBlue order @FARE (3/3),2
@AmericanAir Is there a way I can get a record of all the flights I've taken with you?,2
"@united uhuh.Group trying to get out of Nashville and into IAD today instead of tomorrow,why be preemptive though... https://t.co/yBv0xaowKv",2
@SouthwestAir microsecond too Late Flight so very very sad 😂😂😂😂😂😭😭😭😭😢😢😢😢,2
@SouthwestAir @Imaginedragons when are we gonna know I have a math test tomoro and I can't concentrate😭😭 #DestinationDragons,2
@AmericanAir Please follow me.,2
@united I got it now. Wouldn't let me log on with my email. Thx. Here's hoping for dtw-ase without issue today,2
@JetBlue Stop trying to make #fleek happen! #PointsMe,2
@JetBlue hi! Is it possible to upgrade to a Mint seat on an already booked ticket? Thanks!,2
@united can you send me another confirmation email?,2
"@AmericanAir we then had to deplane, and change planes.",2
@united In Ethiopia adopting a child.  Need flight home from ADD to GRR Late Flight 2/27 or very early 2/28. (need to change existing reservation),2
@VirginAmerica What @dhepburn said.,2
@JetBlue are we scheduled to depart as scheduled?,2
@AmericanAir No snow in St. Louis. Cold but no snow. Hub flights welcome.,2
@united how is Mexico not international from the us?,2
@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?,2
Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”,2
@AmericanAir how are the runways at DFW? Will you be flying Late Flightr today? Thanks.,2
@VirginAmerica Can't bring up my reservation online using Flight Booking Problems code,2
@USAirways Will you guys be offering no-fee changes for flights out of DCA tomorrow afternoon?,2
@VirginAmerica @ladygaga @carrieunderwood After last night #tribute #SoundOfMusic #Oscars2015 @ladygaga! I think @carrieunderwood agree,2
"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",2
@SouthwestAir can you follow me so I can send you the info?,2
@JetBlue Let's just say #IDontWannaLiveWithoutYourLove https://t.co/i9KCgaxxFa #ItWasMintToBe #BestInClassSocial #ThankYou #Travel #Business,2
@united #sfo #ClearVision #TV4U @ United Terminal SFO Airport http://t.co/Q9bYn9pCTf,2
@united WHy is my KTN not showing on my boarding?  Why is TSA pre-check not applying to my boarding pass?,2
@VirginAmerica @AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in 🇺🇸 @FreyaBevan_Fund 💗 🎀 💗,2
"Lol, k. “@JetBlue: Our fleet's on fleek. http://t.co/IUX94Rgc83”",2
@AmericanAir Am on web site requesting refund for Cancelled Flightled flight. It requires numerical document number. Where get it?,2
@JetBlue Airways Corporation Registers High Short Interest - Wall Street Pulse http://t.co/hXSnv7fbbh,2
@SouthwestAir LACMA on Fairfax.,2
@united 4 open seats in 1st class on UA 2065. Way to honor your upgrade policy for freq flyers and/or honor an employee with an upgrade.,2
@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/E5NaxBUe4s http://t.co/E1Mex0t6Q5,2
@AmericanAir no. Prebook flight for wife's 40th bday in NO. I recently have had surgery and can't travel. Won't let another go in my place,2
@JetBlue Using JetBlue air miles?,2
smh RT @JetBlue: Our fleet's on fleek. http://t.co/IRiXaIfJJX,2
@united sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,2
@United lounge @ #Heathrow Used by @AirNZUSA http://t.co/6hJucP694l,2
@AmericanAir When did they start to sell water @AdmiralsClub ?,2
@JetBlue how do I get a copy of my last flight showing original time and delay? I need it for work. Thanks!,2
@united Hi! what is the phone number for reservations in Venezuela? Thanks,2
@united thank you !,2
@united Have clients with an 11 hr layover at IAH (during the day). Will they have to claim &amp; recheck luggage. Or will it be taken care of?,2
"@united Not waiving change fees with the snow storm coming tomorrow? IAD is under Winter Storm warning tomorrow already, what's up?",2
@united why not? Is it a law or a policy?,2
"@united booked award tix on ThaiAirways but I'm not seeing a conf# for them, just the United Flight Booking Problems#. Can you get get the Thai# for me?",2
"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114",2
@united Based on suggestions from other passengers I have a rental car on standby for 11:30.  One way or another will be leaving then.,2
@SouthwestAir when's the next deal going to happen a poor college student is trying to fly to Orlando instead of drive in August! Lol,2
@JetBlue can I switch my seat for my trip on Sunday?,2
@JetBlue y'all got prices for the low??,2
@United #767 taxing in at #ORD @fly2ohare @AirlineGeeks #avgeek http://t.co/uPocMmuLUN,2
@AmericanAir do you guys have another flight for today that you can book me on from laguardia to louisville ky?,2
@SouthwestAir  I can go.  I want to badly!!!!   I don't know how to DM.  Can I e-mail you?   Help!!!  wmn4life@hotmail.com,2
@USAirways never received such horrible service or treated so poorly as Richard P. today. No excuse for attitude &amp; ripping up our tickets!,2
@united flight #1051 on 2/23. Thx,2
"@united I guess that's too much ask, huh?",2
@united obviously,2
@JetBlue should I check in my awesome bag on my flight or carry it on... Decisions...,2
@united exactly,2
@united I hope so too,2
@United is it possible to upfare to P a segment where I have a GPU waitlisted?,2
@SouthwestAir Just realized my Luv Voucher expired today. :( Any chance of getting some luv with an extension? Please? #VeryLoyalCustomer,2
@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?,2
@united or us air: http://t.co/Eis9hcNPrO,2
"@JetBlue is your partnership with Hawaiian live? Earn Hawaiian miles flying Jetblue ? IF so, how do I add @HawaiianAir to my JB Flight Booking Problems ?",2
“@JetBlue: Our fleet's on fleek. http://t.co/t2qBGAMfpc” this happened,2
@AmericanAir I'm on 1024 into Dallas. Do I have any chance of catching 2238 to Boston? Do I need to run from Gate D6 to A15?.,2
"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)",2
@SouthwestAir When are you going to be flying in and out of Nashville? The Deicer is in. Are you short on planes and is it tomorrow morning?,2
"@JetBlue Flight 152 (N559JB) ""Here's Looking at Blue Kid"" departs @MCO enroute to @BostonLogan http://t.co/qeaDA92MW6",2
@united done,2
@SouthwestAir would you be willing to help me surprise my bestfriend with tickets to go see @Imaginedragons? #DestinationDragons Gracias!,2
@united anything yet JJ?,2
@united if I was rebooked do I have to pick up my luggage?,2
@SouthwestAir Thanks I get that. It looks like all BWI-SJD services stops after Aug 7. Is that the case? I cant find one date with flights.,2
@JetBlue knew that ... has to be done at the Gate correct? If so what time does gate open,2
@USAirways I left something on a recent flight today. Who do I contact to retrieve it please? Thanks!,2
@JetBlue You guys need pillows on these rockers to really knock it out of the park ... just sayin ...,2
@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?,2
@AmericanAir hi when will your next set of flights be out for next year from Dublin???,2
@AmericanAir I will thank you. What do I do if I can't get through and my flight on hold Cancelled Flights?,2
@united workin on it. Waiting on him to reply.,2
"@JetBlue ok, tx. Will tell the guy sitting next to me at the gate",2
@SouthwestAir yes please,2
@JetBlue I will when I land.,2
"@USAirways just heard #Monterey airport was closed due to thick fog, any updates",2
@SouthwestAir my birthday is February 24th which is the date of the imagine dragons in flight concert btw,2
"@SouthwestAir So that's what happens when your power level goes over 9,000... feet in the air.",2
@SouthwestAir give me tickets to the atlanta show and I'll roadtrip from Canada!! Deal? 😆,2
"@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID, correct?",2
"@united 6344,6373, Sfo-Dfw also 1576 SFO-ORD",2
@united I have $20 and I'll draw you a super sweet picture of your choosing. Will that get me round-trip to San Diego? 🌴🌴 It's so cold here.,2
@SouthwestAir ...and how does one obtain this companion pass?,2
@united Want to book a multi-city fare. Have miles for 1of 2 flights. An option to pay for 1st flight with miles +2nd with UMP Visa? Thanks!,2
@SouthwestAir now flight is book and I have to fly standby if they will allow me to check in before the flight takes off,2
@united Is a snowboard boot bag included in the standard checked baggage next to the snowboard bag?,2
“@JetBlue: Our fleet's on fleek. http://t.co/PULp4i0w96” smh,2
"@shannonwoodward If you want, we can keep you updated on who's wearing who, &amp; who's with who, &amp; who wins what. We're nice like that. ;)",2
@SouthwestAir I'm 30 mins out WAIT FOR ME😭😭😭,2
@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/Gbd5R1OlSI,2
"@USAirways, can't control weather/flight attendant.Can control this-green ACU bag, 1.5 hrs &amp; counting! Yep that's me! http://t.co/0jUtCDRLjl",2
"@SouthwestAir oh, is it only in Atlanta?",2
@JetBlue so yesterday a flight I wanted to Chicago was on sale within my points range and today it isn't. Any way you guys can still honor,2
@AmericanAir our flight attendant announced that we have transportation waiting for us for that flight so I think we'll make it.,2
@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,2
@USAirways Thanks for getting back to me. I called that number earlier but no option to leave vm and just rings with busy tone,2
@united How much is baggage check for International flights?,2
@united just kidding with you I'll send you my stuff now. Thanks,2
@united have all 747-400s been updated with power outlets and seat-back TVs yet? Flying ORD to Tokyo-Narita on the 28th,2
@united Sure.  Follow for a sec and I will.,2
“@JetBlue: Our fleet's on fleek. http://t.co/Q16Xvwg0L6” .... I have to refrain what I want to say,2
@united how about 3659 YUL-ORD?,2
@SouthwestAir I would love to go to the #DestinationDragons @ImagineDragons show tomorrow in Utah at @VelourLive! I've been trying so hard.,2
"@AmericanAir its only 1500 characters, i will respond via formal letter. Trust me, I have plenty to say.",2
@SouthwestAir Flight 3111 (N614SW) departs @MCO enroute to Indianapolis International Airport http://t.co/qefKFWZo7d,2
"@united (2/2) I have their name (boarding pass was in there, too).  I think they might really need this. Any ideas?",2
@SouthwestAir @Imaginedragons #DestinationDragons Scavenger Hunt rules: http://t.co/vHgkiTzSaw,2
"@united no I don't, but I'm sure United have my info on its system.",2
"@SouthwestAir @travelportland welcome to Portland. Sun, Mt hood and Southwest. http://t.co/y3SAHVX3Zk",2
"@AmericanAir Would have had to fly real far south, huh? #WinterWeather #Brrr",2
@USAirways If I’m unable to use my departing flight can I still use the returning flight?,2
@SouthwestAir Flight 4315 (N231WN) taxis at @FlyTPA prior to flight to @Fly_Nashville http://t.co/IDRa8keNoH,2
@SouthwestAir @Imaginedragons  Did they pick someone for Destination Dragons?,2
@JetBlue that's ok! It just sure seemed like it when JetBlue tweeted us back and asked us to send selfies of us watching.. Haha,2
@USAirways  can you help me out?,2
@AmericanAir Are you expecting delays/Cancelled Flightlations at Dallas on 25/26th due to the snow? Nothing like Monday I hope!,2
@SouthwestAir Any way you can help with entry to Vegas event? My Boyfriend &amp; I have been @Imaginedragons fans since 2009. They are awesome!,2
@united thanks for the info I already knew...,2
@USAirways flight #3900 fro ORF to PHL.,2
@VirginAmerica what is your policy on flying after surgery?,2
@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Greenfield Daily Reporter http://t.co/LM3opxkxch,2
@united actually we did not consider she might have made a mistake. She did not complain beyond that she indicated it on her reservation.,2
"@AmericanAir My friend needs some help on her flt (she's not on Twiiter), can I DM you her info?",2
@SouthwestAir trying to get to Mexico in September! How about affordable nonstop flights????,2
"@JetBlue 1st flight of the morning, flying with a toddler. Will the plane be heated to a comfortable temp before boarding starts. #ItsCold",2
"@AmericanAir is there any way to manually add gift cards to an ex-EU ticket( AA metal on long haul,BA for intra-EU)?",2
@USAirways How will I change it?,2
@united booked EWR-FLL in first for two on 3-8. Let's see how you compare to the garbage @AmericanAir first class has become,2
@AmericanAir any earlier flights SAP-&gt;Mia &amp; Mia -&gt; New York (lga) on 03.03. I'm currently booked on flights 1504 and 1102.,2
@VirginAmerica Flight 0736 DAL to DCA 2/24 2:10pm. Tried to check in could not. Status please.,2
"Aww, is it? @JetBlue I guess now I need to book a flight to somewhere warm ASAP! Any suggestions?",2
@JetBlue Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?,2
@united used to (still do?) let you listen to flight radio...I often did...interesting to me #TCMParty #CE3K #31DaysOfOscar,2
@united what happened to flight status map? It was so cool..,2
@JetBlue why don't you fly to #nashville? :(,2
@SouthwestAir and Carol Thrower are passengers. Fort Lauderdale airport.,2
".@SouthwestAir Well, we all need something to aim for.",2
@SouthwestAir get me on flight 4146 to denver and I'll be more than happy !!!!!,2
@USAirways Will you pick up your phone then?,2
@united What are the chances of my flight to EWR from PIT being Cancelled Flighted tomorrow?,2
@AmericanAir Flight 35. I'm on my way.,2
"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",2
@JetBlue saving my sanity. Leaving it behind for sunshine. #escape #FL #bliss #travel #InDenial #WhatFrozenPipes http://t.co/6TtzEJV3hY,2
@SouthwestAir is there a way to DM you?,2
"@JetBlue If there's a schedule change on my tix, can you change the the destination airport to a sister airport (like EWR and JFK)?",2
@VirginAmerica what happened to Doom?!,2
@united where's the crew for ua748?,2
@JetBlue Hopefully next time! Can I send you my future itineraries so the next one can be planned when I'm there? 😂😂,2
@united Flight 1547 CMH to ORD just arrived at gate. Next segment to YVR already boarding. Will they hold it?,2
"@JetBlue I'd go to Portsmouth, NH to take care of my friend's son while she takes her daughter to Boston for surgery.  #flyingitforward",2
@JetBlue thank you! Headed from LBC to OAK !,2
"@JetBlue If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",2
@AmericanAir I had booked online but unable to Cancelled Flight online. But finally got thru.,2
"@SouthwestAir hello I was talking with @SouthwestVerity but it says you moved here, they sent me a voucher but does not work can u help?",2
@AmericanAir can I send you my trusted traveler ID to add to my reservation for tsa pre?,2
RT “@JetBlue: Our fleet's on fleek. http://t.co/FRAqDPKyga” @hellobrittNEY_,2
@VirginAmerica I need a receipt for a flight change. Can you send one?,2
@USAirways yes travel is complete flight 5095 from CLT to CAK Feb 18,2
"@JetBlue I want to enter the family pooling contest, it says ""by 2/19"" on the website, can I please enter still!",2
@united How can I verify if wheelchair assistance has been requested for my next flight?,2
"@USAirways I understand that, and when I'm attempting to change the information so they are identical, it tells me to call a #",2
@SouthwestAir damn weather messing up everything #serenitynow,2
@SouthwestAir question all.  When will I receive my yearly bonus point accumulation? I think it's around now but not sure.  Thanks! :),2
@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is it overbooked? Really don't want to be bumped!,2
@AmericanAir OK I will call them likely tmrw UK time to question the process getting the change charge reversed due to a bereavement,2
@SouthwestAir it's never too Late Flight to do the right thing,2
@JetBlue Hey any chance you have an update on Flight 99 Hartford to D.C.?,2
@united we need a new flight to Tucson,2
"@JetBlue I hear you and safety is #1! I think we can get to JFK though now so let's help the pilots, passengers &amp; crew get there safely!",2
"@JetBlue It drops 75 when i take off the other two people, and vice versa. back and forth.",2
@united Just submitted my response on the link you sent.,2
@AmericanAir I am trying to switch my flight to AA 1359 I am currently on AA 2401 at 6:50am MONDAY morn then AA 2586! Help Me!!,2
@united thanks.  Not tonight it would seem. http://t.co/WNdcEO5QlK,2
"@SouthwestAir -U dont have Atlanta to San fransisco in 99$ in the present sale, like u had in the last sale?Im looking for 2 return tickets",2
@SouthwestAir Hi there. We’re flying SWA today. Our son has a peanut allergy. Any way to request the crew not serve peanuts on flight? Thx,2
@united hi -- @united was. Thank you!,2
@SouthwestAir - any update on flights in to BNA today?,2
@united when southwest did this to us -- a mechanical problem at least they gave us round trip vouchers. Will you step up to the pLate Flight too?,2
@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao,2
@JetBlue well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P,2
@SouthwestAir is the contest over for Destination Dragons? I want to try to do everything I can to go.,2
"@JetBlue don't worry, I'm gonna share with my row! 😁",2
@AmericanAir yes they do http://t.co/wCSAZZQPae,2
"@AmericanAir Next Friday, I'll take AA3074 to LGA.Sat morning, US1951+US874.Do I have to take my bags at LGA or I get them to my final dest?",2
@united I see you coming to get me and @AggieMensGolf in Hawaii! #12thMan http://t.co/G8DKa3Edhf,2
@USAirways what's your pet policy?,2
@SouthwestAir how do I find travel funds I have available to use f/ past changed flights? don't see an option in my account.,2
“@JetBlue: Our fleet's on fleek. http://t.co/RkwugmanM9” lmao you know a white person said this,2
“@JetBlue: Our fleet's on fleek. http://t.co/MB0hVfqB1t”-see what ihop started 😑,2
@united I6EP18,2
@united instead of Bourbon street how about #quiet #planes #SaveTheDiagonals,2
@SouthwestAir sent DM,2
@USAirways #555PHLtoSLC this is happening now.,2
@JetBlue I was returning from @FoodNetwork #SOBEWFF so I had limited carry on space in my tummy. Next flight I'll try that snack!,2
@JetBlue Airways Stock Rating Lowered by Vetr Inc. (JBLU) - Dakota Financial News http://t.co/QW2eBEEMVg,2
"@VirginAmerica - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?",2
@JetBlue can you DM?,2
@SouthwestAir can I please go see @Imaginedragons on friday? I promise I'll only fly Southwest when going back home to NH #MHTforlife,2
@united that's what I thought! Thanks for the clarification!,2
@united I am following - you need to follow me for DM?,2
@united I'm in another country - please Cancelled Flight my reservation. I've booked through Swiss air,2
"@JetBlue It's for me, I spoke with a rep on the phone who suggested I ""Voice a concern"" via ""Email us"" on your site. I did a few moments ago",2
@united tremendous. What would you recommend?,2
@USAirways there is nothing tonight and I am on the flight now with GOGO internet is there a way that someone could send me a DM or email?,2
@AmericanAir OK I will call them likely tmrw UK time to question the process getting the change charge reversed due to a bereavement,2
"@united No, I do not. I was only given a Flight Booking Problems reference number.",2
"@united yes, David Allan send an email with this number (KMM24999563V99860L0KM) and case#8719519",2
@AmericanAir would it be possible to change my flight on your website? Many thanks,2
